epoch,loss,acc,mf1,wf1,kappa,ece
1,1.6662328243255615,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.06004642446835834
2,1.6122972965240479,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.05351691444714862
3,1.574273705482483,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0477307339509328
4,1.5291436910629272,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.25363173087437946
5,1.4889124631881714,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.2527446647485097
6,1.4406450986862183,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.4817498425642649
7,1.395511507987976,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.252569039662679
